city,date,predicted_mean_c,predicted_spill_c,strategy,resolved_c,resolved_unit,deviation_c,win_loss,bucket_label
"Cape Town, ZA",2026-09-01,19.46,20,modifisert,20.0,C,-0.54,WIN,20.0°C
"Cape Town, ZA",2026-09-01,18.3,16,p5,20.0,C,-1.7,LOSS,20.0°C
"Cape Town, ZA",2026-09-01,18.3,17,sigma,20.0,C,-1.7,LOSS,20.0°C
"Chicago, US",2026-09-01,33.8,34,mean,34.72,F,-0.92,LOSS,94-95°F
"Chicago, US",2026-09-01,33.75,33,modifisert,34.72,F,-0.97,LOSS,94-95°F
"Chicago, US",2026-09-01,33.8,32,p5,34.72,F,-0.92,LOSS,94-95°F
"Chicago, US",2026-09-01,33.8,32,sigma,34.72,F,-0.92,LOSS,94-95°F
"Dallas, US",2026-09-01,37.4,37,mean,36.94,F,0.46,WIN,98-99°F
"Dallas, US",2026-09-01,37.12,36,modifisert,36.94,F,0.18,LOSS,98-99°F
"Dallas, US",2026-09-01,37.4,36,p5,36.94,F,0.46,LOSS,98-99°F
"Dallas, US",2026-09-01,37.4,37,sigma,36.94,F,0.46,WIN,98-99°F
"Denver, US",2026-09-01,28.8,29,mean,30.28,F,-1.48,LOSS,86-87°F
"Denver, US",2026-09-01,29.39,31,modifisert,30.28,F,-0.89,LOSS,86-87°F
"Denver, US",2026-09-01,28.8,27,p5,30.28,F,-1.48,LOSS,86-87°F
"Denver, US",2026-09-01,28.8,27,sigma,30.28,F,-1.48,LOSS,86-87°F
"Helsinki, FI",2026-09-01,19.3,19,mean,20.0,C,-0.7,LOSS,20.0°C
"Helsinki, FI",2026-09-01,19.32,20,modifisert,20.0,C,-0.68,WIN,20.0°C
"Helsinki, FI",2026-09-01,19.3,18,p5,20.0,C,-0.7,LOSS,20.0°C
"Helsinki, FI",2026-09-01,19.3,18,sigma,20.0,C,-0.7,LOSS,20.0°C
"Houston, US",2026-09-01,30.8,31,mean,30.28,F,0.52,LOSS,86-87°F
"Houston, US",2026-09-01,30.78,31,modifisert,30.28,F,0.5,LOSS,86-87°F
"Houston, US",2026-09-01,30.8,29,p5,30.28,F,0.52,LOSS,86-87°F
"Houston, US",2026-09-01,30.8,30,sigma,30.28,F,0.52,WIN,86-87°F
"Istanbul, TR",2026-09-01,26.2,26,mean,26.0,C,0.2,WIN,26.0°C
"Istanbul, TR",2026-09-01,26.95,27,modifisert,26.0,C,0.95,LOSS,26.0°C
"Istanbul, TR",2026-09-01,26.2,24,p5,26.0,C,0.2,LOSS,26.0°C
"Istanbul, TR",2026-09-01,26.2,23,sigma,26.0,C,0.2,LOSS,26.0°C
"Jeddah, SA",2026-09-01,37.7,38,mean,37.0,C,0.7,LOSS,37.0°C
"Jeddah, SA",2026-09-01,37.51,38,modifisert,37.0,C,0.51,LOSS,37.0°C
"Jeddah, SA",2026-09-01,37.7,34,p5,37.0,C,0.7,LOSS,37.0°C
"Jeddah, SA",2026-09-01,37.7,34,sigma,37.0,C,0.7,LOSS,37.0°C
"Karachi, PK",2026-09-01,30.7,31,mean,30.0,C,0.7,LOSS,30.0°C
"Karachi, PK",2026-09-01,31.08,30,modifisert,30.0,C,1.08,WIN,30.0°C
"Karachi, PK",2026-09-01,30.7,29,p5,30.0,C,0.7,LOSS,30.0°C
"Karachi, PK",2026-09-01,30.7,29,sigma,30.0,C,0.7,LOSS,30.0°C
"London, UK",2026-09-01,21.8,22,mean,23.0,C,-1.2,LOSS,23.0°C
"London, UK",2026-09-01,22.29,23,modifisert,23.0,C,-0.71,WIN,23.0°C
"London, UK",2026-09-01,21.8,20,p5,23.0,C,-1.2,LOSS,23.0°C
"London, UK",2026-09-01,21.8,20,sigma,23.0,C,-1.2,LOSS,23.0°C
"Los Angeles, US",2026-09-01,25.4,25,mean,23.61,F,1.79,LOSS,74-75°F
"Los Angeles, US",2026-09-01,24.07,24,modifisert,23.61,F,0.46,LOSS,74-75°F
"Los Angeles, US",2026-09-01,25.4,22,p5,23.61,F,1.79,LOSS,74-75°F
"Los Angeles, US",2026-09-01,25.4,24,sigma,23.61,F,1.79,LOSS,74-75°F
"Lucknow, IN",2026-09-01,30.2,30,mean,30.0,C,0.2,WIN,30.0°C
"Lucknow, IN",2026-09-01,30.17,30,modifisert,30.0,C,0.17,WIN,30.0°C
"Lucknow, IN",2026-09-01,30.2,28,p5,30.0,C,0.2,LOSS,30.0°C
"Lucknow, IN",2026-09-01,30.2,28,sigma,30.0,C,0.2,LOSS,30.0°C
"Madrid, ES",2026-09-01,33.9,34,mean,34.0,C,-0.1,WIN,34.0°C
"Madrid, ES",2026-09-01,34.04,35,modifisert,34.0,C,0.04,LOSS,34.0°C
"Madrid, ES",2026-09-01,33.9,33,p5,34.0,C,-0.1,LOSS,34.0°C
"Madrid, ES",2026-09-01,33.9,33,sigma,34.0,C,-0.1,LOSS,34.0°C
"Mexico City, MX",2026-09-01,24.1,24,mean,23.0,C,1.1,LOSS,23.0°C
"Mexico City, MX",2026-09-01,24.13,24,modifisert,23.0,C,1.13,LOSS,23.0°C
"Mexico City, MX",2026-09-01,24.1,22,p5,23.0,C,1.1,LOSS,23.0°C
"Mexico City, MX",2026-09-01,24.1,23,sigma,23.0,C,1.1,WIN,23.0°C
"Miami, US",2026-09-01,31.1,31,mean,31.39,F,-0.29,LOSS,88-89°F
"Miami, US",2026-09-01,31.09,32,modifisert,31.39,F,-0.3,LOSS,88-89°F
"Miami, US",2026-09-01,31.1,29,p5,31.39,F,-0.29,LOSS,88-89°F
"Miami, US",2026-09-01,31.1,29,sigma,31.39,F,-0.29,LOSS,88-89°F
"Milan, IT",2026-09-01,27.8,28,mean,29.0,C,-1.2,LOSS,29.0°C
"Milan, IT",2026-09-01,29.02,30,modifisert,29.0,C,0.02,LOSS,29.0°C
"Milan, IT",2026-09-01,27.8,26,p5,29.0,C,-1.2,LOSS,29.0°C
"Milan, IT",2026-09-01,27.8,26,sigma,29.0,C,-1.2,LOSS,29.0°C
"Moscow, RU",2026-09-01,24.0,24,mean,25.0,C,-1.0,LOSS,25.0°C
"Moscow, RU",2026-09-01,24.2,25,modifisert,25.0,C,-0.8,WIN,25.0°C
"Moscow, RU",2026-09-01,24.0,22,p5,25.0,C,-1.0,LOSS,25.0°C
"Moscow, RU",2026-09-01,24.0,22,sigma,25.0,C,-1.0,LOSS,25.0°C
"Munich, DE",2026-09-01,22.4,22,mean,24.0,C,-1.6,LOSS,24.0°C
"Munich, DE",2026-09-01,22.8,25,modifisert,24.0,C,-1.2,LOSS,24.0°C
"Munich, DE",2026-09-01,22.4,21,p5,24.0,C,-1.6,LOSS,24.0°C
"Munich, DE",2026-09-01,22.4,21,sigma,24.0,C,-1.6,LOSS,24.0°C
"New York, US",2026-09-01,26.5,26,mean,26.94,F,-0.44,LOSS,80-81°F
"New York, US",2026-09-01,26.55,27,modifisert,26.94,F,-0.39,WIN,80-81°F
"New York, US",2026-09-01,26.5,25,p5,26.94,F,-0.44,LOSS,80-81°F
"New York, US",2026-09-01,26.5,25,sigma,26.94,F,-0.44,LOSS,80-81°F
"Panama City, PA",2026-09-01,31.2,31,mean,,C,,LOSS,23°C or below
"Panama City, PA",2026-09-01,31.2,33,modifisert,,C,,LOSS,23°C or below
"Panama City, PA",2026-09-01,31.2,28,p5,,C,,LOSS,23°C or below
"Panama City, PA",2026-09-01,31.2,28,sigma,,C,,LOSS,23°C or below
"Paris, FR",2026-09-01,23.0,23,mean,25.0,C,-2.0,LOSS,25.0°C
"Paris, FR",2026-09-01,23.79,24,modifisert,25.0,C,-1.21,LOSS,25.0°C
"Paris, FR",2026-09-01,23.0,21,p5,25.0,C,-2.0,LOSS,25.0°C
"Paris, FR",2026-09-01,23.0,21,sigma,25.0,C,-2.0,LOSS,25.0°C
"San Francisco, US",2026-09-01,20.1,20,mean,21.39,F,-1.29,LOSS,70-71°F
"San Francisco, US",2026-09-01,20.27,21,modifisert,21.39,F,-1.12,LOSS,70-71°F
"San Francisco, US",2026-09-01,20.1,18,p5,21.39,F,-1.29,LOSS,70-71°F
"San Francisco, US",2026-09-01,20.1,18,sigma,21.39,F,-1.29,LOSS,70-71°F
"Sao Paulo, BR",2026-09-01,21.8,22,mean,21.0,C,0.8,LOSS,21.0°C
"Sao Paulo, BR",2026-09-01,20.97,22,modifisert,21.0,C,-0.03,LOSS,21.0°C
"Sao Paulo, BR",2026-09-01,21.8,20,p5,21.0,C,0.8,LOSS,21.0°C
"Sao Paulo, BR",2026-09-01,21.8,20,sigma,21.0,C,0.8,LOSS,21.0°C
"Seattle, US",2026-09-01,20.6,21,mean,19.17,F,1.43,LOSS,66-67°F
"Seattle, US",2026-09-01,19.55,20,modifisert,19.17,F,0.38,LOSS,66-67°F
"Seattle, US",2026-09-01,20.6,19,p5,19.17,F,1.43,WIN,66-67°F
"Seattle, US",2026-09-01,20.6,19,sigma,19.17,F,1.43,WIN,66-67°F
"Tel Aviv, IL",2026-09-01,32.8,33,mean,32.0,C,0.8,LOSS,32.0°C
"Tel Aviv, IL",2026-09-01,32.32,32,modifisert,32.0,C,0.32,WIN,32.0°C
"Tel Aviv, IL",2026-09-01,32.8,31,p5,32.0,C,0.8,LOSS,32.0°C
"Tel Aviv, IL",2026-09-01,32.8,32,sigma,32.0,C,0.8,WIN,32.0°C
"Toronto, CA",2026-09-01,26.8,27,mean,27.0,C,-0.2,WIN,27.0°C
"Toronto, CA",2026-09-01,26.51,27,modifisert,27.0,C,-0.49,WIN,27.0°C
"Toronto, CA",2026-09-01,26.8,25,p5,27.0,C,-0.2,LOSS,27.0°C
"Toronto, CA",2026-09-01,26.8,25,sigma,27.0,C,-0.2,LOSS,27.0°C
"Warsaw, PL",2026-09-01,20.8,21,mean,21.0,C,-0.2,WIN,21.0°C
"Warsaw, PL",2026-09-01,20.74,21,modifisert,21.0,C,-0.26,WIN,21.0°C
"Warsaw, PL",2026-09-01,20.8,19,p5,21.0,C,-0.2,LOSS,21.0°C
"Warsaw, PL",2026-09-01,20.8,19,sigma,21.0,C,-0.2,LOSS,21.0°C
"Wellington, NZ",2026-09-01,12.9,13,mean,14.0,C,-1.1,LOSS,14.0°C
"Wellington, NZ",2026-09-01,13.3,14,modifisert,14.0,C,-0.7,WIN,14.0°C
